"OWNER","TABLE_NAME","COLUMN_NAME","DATA_TYPE","DATA_LENGTH","DATA_PRECISION","DATA_SCALE","NULLABLE","COLUMN_ID"
"FS_FIADB","TREE","AGENTCD","NUMBER",22,2,0,"Y",27
"FS_FIADB","TREE","CULL","NUMBER",22,3,0,"Y",28
"FS_FIADB","TREE","DAMLOC1","NUMBER",22,2,0,"Y",29
"FS_FIADB","TREE","DAMTYP1","NUMBER",22,2,0,"Y",30
"FS_FIADB","TREE","DAMSEV1","NUMBER",22,1,0,"Y",31
"FS_FIADB","TREE","DAMLOC2","NUMBER",22,2,0,"Y",32
"FS_FIADB","TREE","DAMTYP2","NUMBER",22,2,0,"Y",33
"FS_FIADB","TREE","DAMSEV2","NUMBER",22,1,0,"Y",34
"FS_FIADB","TREE","DECAYCD","NUMBER",22,2,0,"Y",35
"FS_FIADB","TREE","STOCKING","NUMBER",22,7,4,"Y",36
"FS_FIADB","TREE","WDLDSTEM","NUMBER",22,3,0,"Y",37
"FS_FIADB","TREE","VOLCFNET","NUMBER",22,11,6,"Y",38
"FS_FIADB","TREE","VOLCFGRS","NUMBER",22,11,6,"Y",39
"FS_FIADB","TREE","VOLCSNET","NUMBER",22,11,6,"Y",40
"FS_FIADB","TREE","VOLCSGRS","NUMBER",22,11,6,"Y",41
"FS_FIADB","TREE","VOLBFNET","NUMBER",22,11,6,"Y",42
"FS_FIADB","TREE","VOLBFGRS","NUMBER",22,11,6,"Y",43
"FS_FIADB","TREE","VOLCFSND","NUMBER",22,11,6,"Y",44
"FS_FIADB","TREE","DIACHECK","NUMBER",22,2,0,"Y",45
"FS_FIADB","TREE","MORTYR","NUMBER",22,4,0,"Y",46
"FS_FIADB","TREE","SALVCD","NUMBER",22,2,0,"Y",47
"FS_FIADB","TREE","UNCRCD","NUMBER",22,3,0,"Y",48
"FS_FIADB","TREE","CPOSCD","NUMBER",22,2,0,"Y",49
"FS_FIADB","TREE","CLIGHTCD","NUMBER",22,2,0,"Y",50
"FS_FIADB","TREE","CVIGORCD","NUMBER",22,2,0,"Y",51
"FS_FIADB","TREE","CDENCD","NUMBER",22,3,0,"Y",52
"FS_FIADB","TREE","CDIEBKCD","NUMBER",22,3,0,"Y",53
"FS_FIADB","TREE","TRANSCD","NUMBER",22,3,0,"Y",54
"FS_FIADB","TREE","TREEHISTCD","NUMBER",22,3,0,"Y",55
"FS_FIADB","TREE","BHAGE","NUMBER",22,4,0,"Y",56
"FS_FIADB","TREE","TOTAGE","NUMBER",22,4,0,"Y",57
"FS_FIADB","TREE","CULLDEAD","NUMBER",22,3,0,"Y",58
"FS_FIADB","TREE","CULLFORM","NUMBER",22,3,0,"Y",59
"FS_FIADB","TREE","CULLMSTOP","NUMBER",22,3,0,"Y",60
"FS_FIADB","TREE","CULLBF","NUMBER",22,3,0,"Y",61
"FS_FIADB","TREE","CULLCF","NUMBER",22,3,0,"Y",62
"FS_FIADB","TREE","BFSND","NUMBER",22,3,0,"Y",63
"FS_FIADB","TREE","CFSND","NUMBER",22,3,0,"Y",64
"FS_FIADB","TREE","SAWHT","NUMBER",22,2,0,"Y",65
"FS_FIADB","TREE","BOLEHT","NUMBER",22,3,0,"Y",66
"FS_FIADB","TREE","FORMCL","NUMBER",22,1,0,"Y",67
"FS_FIADB","TREE","HTCALC","NUMBER",22,3,0,"Y",68
"FS_FIADB","TREE","HRDWD_CLUMP_CD","NUMBER",22,1,0,"Y",69
"FS_FIADB","TREE","SITREE","NUMBER",22,3,0,"Y",70
"FS_FIADB","TREE","CREATED_BY","VARCHAR2",30,NA,NA,"Y",71
"FS_FIADB","TREE","CREATED_DATE","DATE",7,NA,NA,"Y",72
"FS_FIADB","TREE","CREATED_IN_INSTANCE","VARCHAR2",6,NA,NA,"Y",73
"FS_FIADB","TREE","MODIFIED_BY","VARCHAR2",30,NA,NA,"Y",74
"FS_FIADB","TREE","MODIFIED_DATE","DATE",7,NA,NA,"Y",75
"FS_FIADB","TREE","MODIFIED_IN_INSTANCE","VARCHAR2",6,NA,NA,"Y",76
"FS_FIADB","TREE","MORTCD","NUMBER",22,1,0,"Y",77
"FS_FIADB","TREE","HTDMP","NUMBER",22,3,1,"Y",78
"FS_FIADB","TREE","ROUGHCULL","NUMBER",22,2,0,"Y",79
"FS_FIADB","TREE","MIST_CL_CD","NUMBER",22,1,0,"Y",80
"FS_FIADB","TREE","CULL_FLD","NUMBER",22,2,0,"Y",81
"FS_FIADB","TREE","RECONCILECD","NUMBER",22,1,0,"Y",82
"FS_FIADB","TREE","PREVDIA","NUMBER",22,5,2,"Y",83
"FS_FIADB","TREE","P2A_GRM_FLG","VARCHAR2",1,NA,NA,"Y",84
"FS_FIADB","TREE","TREECLCD_NERS","NUMBER",22,2,0,"Y",85
"FS_FIADB","TREE","TREECLCD_SRS","NUMBER",22,2,0,"Y",86
"FS_FIADB","TREE","TREECLCD_NCRS","NUMBER",22,2,0,"Y",87
"FS_FIADB","TREE","TREECLCD_RMRS","NUMBER",22,2,0,"Y",88
"FS_FIADB","TREE","STANDING_DEAD_CD","NUMBER",22,2,0,"Y",89
"FS_FIADB","TREE","PREV_STATUS_CD","NUMBER",22,1,0,"Y",90
"FS_FIADB","TREE","PREV_WDLDSTEM","NUMBER",22,3,0,"Y",91
"FS_FIADB","TREE","TPA_UNADJ","NUMBER",22,11,6,"Y",92
"FS_FIADB","TREE","DRYBIO_BOLE","NUMBER",22,13,6,"Y",93
"FS_FIADB","TREE","DRYBIO_STUMP","NUMBER",22,13,6,"Y",94
"FS_FIADB","TREE","DRYBIO_BG","NUMBER",22,13,6,"Y",95
"FS_FIADB","TREE","CARBON_AG","NUMBER",22,13,6,"Y",96
"FS_FIADB","TREE","CARBON_BG","NUMBER",22,13,6,"Y",97
"FS_FIADB","TREE","CYCLE","NUMBER",22,2,0,"Y",98
"FS_FIADB","TREE","SUBCYCLE","NUMBER",22,2,0,"Y",99
"FS_FIADB","TREE","BORED_CD_PNWRS","NUMBER",22,1,0,"Y",100
"FS_FIADB","TREE","DAMLOC1_PNWRS","NUMBER",22,2,0,"Y",101
"FS_FIADB","TREE","DAMLOC2_PNWRS","NUMBER",22,2,0,"Y",102
"FS_FIADB","TREE","DIACHECK_PNWRS","NUMBER",22,1,0,"Y",103
"FS_FIADB","TREE","DMG_AGENT1_CD_PNWRS","NUMBER",22,2,0,"Y",104
"FS_FIADB","TREE","DMG_AGENT2_CD_PNWRS","NUMBER",22,2,0,"Y",105
"FS_FIADB","TREE","DMG_AGENT3_CD_PNWRS","NUMBER",22,2,0,"Y",106
"FS_FIADB","TREE","MIST_CL_CD_PNWRS","NUMBER",22,1,0,"Y",107
"FS_FIADB","TREE","SEVERITY1_CD_PNWRS","NUMBER",22,1,0,"Y",108
"FS_FIADB","TREE","SEVERITY1A_CD_PNWRS","NUMBER",22,2,0,"Y",109
"FS_FIADB","TREE","SEVERITY1B_CD_PNWRS","NUMBER",22,1,0,"Y",110
"FS_FIADB","TREE","SEVERITY2_CD_PNWRS","NUMBER",22,1,0,"Y",111
"FS_FIADB","TREE","SEVERITY2A_CD_PNWRS","NUMBER",22,2,0,"Y",112
"FS_FIADB","TREE","SEVERITY2B_CD_PNWRS","NUMBER",22,1,0,"Y",113
"FS_FIADB","TREE","SEVERITY3_CD_PNWRS","NUMBER",22,1,0,"Y",114
"FS_FIADB","TREE","UNKNOWN_DAMTYP1_PNWRS","NUMBER",22,1,0,"Y",115
"FS_FIADB","TREE","UNKNOWN_DAMTYP2_PNWRS","NUMBER",22,1,0,"Y",116
"FS_FIADB","TREE","PREV_PNTN_SRS","NUMBER",22,4,0,"Y",117
"FS_FIADB","TREE","DISEASE_SRS","NUMBER",22,1,0,"Y",118
"FS_FIADB","TREE","DIEBACK_SEVERITY_SRS","NUMBER",22,2,0,"Y",119
"FS_FIADB","TREE","DAMAGE_AGENT_CD1","NUMBER",22,5,0,"Y",120
"FS_FIADB","TREE","DAMAGE_AGENT_CD2","NUMBER",22,5,0,"Y",121
"FS_FIADB","TREE","DAMAGE_AGENT_CD3","NUMBER",22,5,0,"Y",122
"FS_FIADB","TREE","CENTROID_DIA","NUMBER",22,4,1,"Y",123
"FS_FIADB","TREE","CENTROID_DIA_HT","NUMBER",22,4,1,"Y",124
"FS_FIADB","TREE","CENTROID_DIA_HT_ACTUAL","NUMBER",22,4,1,"Y",125
"FS_FIADB","TREE","UPPER_DIA","NUMBER",22,4,1,"Y",126
"FS_FIADB","TREE","UPPER_DIA_HT","NUMBER",22,4,1,"Y",127
"FS_FIADB","TREE","VOLCSSND","NUMBER",22,11,6,"Y",128
"FS_FIADB","TREE","DRYBIO_SAWLOG","NUMBER",22,13,6,"Y",129
"FS_FIADB","TREE","DAMAGE_AGENT_CD1_SRS","NUMBER",22,5,0,"Y",130
"FS_FIADB","TREE","DAMAGE_AGENT_CD2_SRS","NUMBER",22,5,0,"Y",131
"FS_FIADB","TREE","DAMAGE_AGENT_CD3_SRS","NUMBER",22,5,0,"Y",132
"FS_FIADB","TREE","DRYBIO_AG","NUMBER",22,13,6,"Y",133
"FS_FIADB","TREE","ACTUALHT_CALC","NUMBER",22,3,0,"Y",134
"FS_FIADB","TREE","ACTUALHT_CALC_CD","NUMBER",22,1,0,"Y",135
"FS_FIADB","TREE","CULL_BF_ROTTEN","NUMBER",22,12,9,"Y",136
"FS_FIADB","TREE","CULL_BF_ROTTEN_CD","NUMBER",22,2,0,"Y",137
"FS_FIADB","TREE","CULL_BF_ROUGH","NUMBER",22,12,9,"Y",138
"FS_FIADB","TREE","CULL_BF_ROUGH_CD","NUMBER",22,2,0,"Y",139
"FS_FIADB","TREE","PREVDIA_FLD","NUMBER",22,NA,NA,"Y",140
"FS_FIADB","TREE","TREECLCD_31_NCRS","NUMBER",22,1,0,"Y",141
"FS_FIADB","TREE","TREE_GRADE_NCRS","NUMBER",22,3,0,"Y",142
"FS_FIADB","TREE","BOUGHS_AVAILABLE_NCRS","NUMBER",22,1,0,"Y",143
"FS_FIADB","TREE","BOUGHS_HRVST_NCRS","NUMBER",22,1,0,"Y",144
"FS_FIADB","TREE","TREECLCD_31_NERS","NUMBER",22,1,0,"Y",145
"FS_FIADB","TREE","AGENTCD_NERS","NUMBER",22,2,0,"Y",146
"FS_FIADB","TREE","BFSNDCD_NERS","NUMBER",22,1,0,"Y",147
"FS_FIADB","TREE","AGECHKCD_RMRS","NUMBER",22,1,0,"Y",148
"FS_FIADB","TREE","PREV_AGECHKCD_RMRS","NUMBER",22,1,0,"Y",149
"FS_FIADB","TREE","PREV_BHAGE_RMRS","NUMBER",22,4,0,"Y",150
"FS_FIADB","TREE","PREV_TOTAGE_RMRS","NUMBER",22,4,0,"Y",151
"FS_FIADB","TREE","PREV_TREECLCD_RMRS","NUMBER",22,2,0,"Y",152
"FS_FIADB","TREE","RADAGECD_RMRS","NUMBER",22,1,0,"Y",153
"FS_FIADB","TREE","RADGRW_RMRS","NUMBER",22,2,0,"Y",154
"FS_FIADB","TREE","VOLBSGRS","NUMBER",22,11,6,"Y",155
"FS_FIADB","TREE","VOLBSNET","NUMBER",22,11,6,"Y",156
"FS_FIADB","TREE","SAPLING_FUSIFORM_SRS","NUMBER",22,1,0,"Y",157
"FS_FIADB","TREE","EPIPHYTE_PNWRS","NUMBER",22,1,0,"Y",158
"FS_FIADB","TREE","ROOT_HT_PNWRS","NUMBER",22,2,0,"Y",159
"FS_FIADB","TREE","CAVITY_USE_PNWRS","VARCHAR2",1,NA,NA,"Y",160
"FS_FIADB","TREE","CORE_LENGTH_PNWRS","NUMBER",22,4,1,"Y",161
"FS_FIADB","TREE","CULTURALLY_KILLED_PNWRS","NUMBER",22,1,0,"Y",162
"FS_FIADB","TREE","DIA_EST_PNWRS","NUMBER",22,4,1,"Y",163
"FS_FIADB","TREE","GST_PNWRS","VARCHAR2",1,NA,NA,"Y",164
"FS_FIADB","TREE","INC10YR_PNWRS","NUMBER",22,3,0,"Y",165
"FS_FIADB","TREE","INC5YRHT_PNWRS","NUMBER",22,3,1,"Y",166
"FS_FIADB","TREE","INC5YR_PNWRS","NUMBER",22,3,0,"Y",167
"FS_FIADB","TREE","RING_COUNT_INNER_2INCHES_PNWRS","NUMBER",22,3,0,"Y",168
"FS_FIADB","TREE","RING_COUNT_PNWRS","NUMBER",22,3,0,"Y",169
"FS_FIADB","TREE","SNAG_DIS_CD_PNWRS","NUMBER",22,1,0,"Y",170
"FS_FIADB","TREE","CONEPRESCD1","NUMBER",22,1,0,"Y",171
"FS_FIADB","TREE","CONEPRESCD2","NUMBER",22,1,0,"Y",172
"FS_FIADB","TREE","CONEPRESCD3","NUMBER",22,1,0,"Y",173
"FS_FIADB","TREE","MASTCD","NUMBER",22,1,0,"Y",174
"FS_FIADB","TREE","VOLTSGRS","NUMBER",22,13,6,"Y",175
"FS_FIADB","TREE","VOLTSGRS_BARK","NUMBER",22,13,6,"Y",176
"FS_FIADB","TREE","VOLTSSND","NUMBER",22,13,6,"Y",177
"FS_FIADB","TREE","VOLTSSND_BARK","NUMBER",22,13,6,"Y",178
"FS_FIADB","TREE","VOLCFGRS_STUMP","NUMBER",22,13,6,"Y",179
"FS_FIADB","TREE","VOLCFGRS_STUMP_BARK","NUMBER",22,13,6,"Y",180
"FS_FIADB","TREE","VOLCFSND_STUMP","NUMBER",22,13,6,"Y",181
"FS_FIADB","TREE","VOLCFSND_STUMP_BARK","NUMBER",22,13,6,"Y",182
"FS_FIADB","TREE","VOLCFGRS_BARK","NUMBER",22,13,6,"Y",183
"FS_FIADB","TREE","VOLCFGRS_TOP","NUMBER",22,13,6,"Y",184
"FS_FIADB","TREE","VOLCFGRS_TOP_BARK","NUMBER",22,13,6,"Y",185
"FS_FIADB","TREE","VOLCFSND_BARK","NUMBER",22,13,6,"Y",186
"FS_FIADB","TREE","VOLCFSND_TOP","NUMBER",22,13,6,"Y",187
"FS_FIADB","TREE","VOLCFSND_TOP_BARK","NUMBER",22,13,6,"Y",188
"FS_FIADB","TREE","VOLCFNET_BARK","NUMBER",22,13,6,"Y",189
"FS_FIADB","TREE","VOLCSGRS_BARK","NUMBER",22,13,6,"Y",190
"FS_FIADB","TREE","VOLCSSND_BARK","NUMBER",22,13,6,"Y",191
"FS_FIADB","TREE","VOLCSNET_BARK","NUMBER",22,13,6,"Y",192
"FS_FIADB","TREE","DRYBIO_STEM","NUMBER",22,13,6,"Y",193
"FS_FIADB","TREE","DRYBIO_STEM_BARK","NUMBER",22,13,6,"Y",194
"FS_FIADB","TREE","DRYBIO_STUMP_BARK","NUMBER",22,13,6,"Y",195
"FS_FIADB","TREE","DRYBIO_BOLE_BARK","NUMBER",22,13,6,"Y",196
"FS_FIADB","TREE","DRYBIO_BRANCH","NUMBER",22,13,6,"Y",197
"FS_FIADB","TREE","DRYBIO_FOLIAGE","NUMBER",22,13,6,"Y",198
"FS_FIADB","TREE","DRYBIO_SAWLOG_BARK","NUMBER",22,13,6,"Y",199
"FS_FIADB","TREE","PREV_ACTUALHT_FLD","NUMBER",22,3,0,"Y",200
"FS_FIADB","TREE","PREV_HT_FLD","NUMBER",22,3,0,"Y",201
"FS_FIADB","TREE","UTILCLCD","NUMBER",22,1,0,"Y",202
"FS_FIADB","TREE_GRM_BEGIN","TRE_CN","VARCHAR2",34,NA,NA,"N",1
"FS_FIADB","TREE_GRM_BEGIN","PREV_TRE_CN","VARCHAR2",34,NA,NA,"Y",2
"FS_FIADB","TREE_GRM_BEGIN","PLT_CN","VARCHAR2",34,NA,NA,"Y",3
"FS_FIADB","TREE_GRM_BEGIN","STATECD","NUMBER",22,2,0,"Y",4
"FS_FIADB","TREE_GRM_BEGIN","SUBPTYP","NUMBER",22,1,0,"Y",5
"FS_FIADB","TREE_GRM_BEGIN","SPCD","NUMBER",22,4,0,"Y",6
"FS_FIADB","TREE_GRM_BEGIN","STATUSCD","NUMBER",22,2,0,"Y",7
"FS_FIADB","TREE_GRM_BEGIN","DIA","NUMBER",22,5,2,"Y",8
"FS_FIADB","TREE_GRM_BEGIN","HT","NUMBER",22,3,0,"Y",9
"FS_FIADB","TREE_GRM_BEGIN","ACTUALHT","NUMBER",22,3,0,"Y",10
"FS_FIADB","TREE_GRM_BEGIN","CR","NUMBER",22,3,0,"Y",11
"FS_FIADB","TREE_GRM_BEGIN","STANDING_DEAD_CD","NUMBER",22,2,0,"Y",12
"FS_FIADB","TREE_GRM_BEGIN","DIAHTCD","NUMBER",22,1,0,"Y",13
"FS_FIADB","TREE_GRM_BEGIN","CULL","NUMBER",22,3,0,"Y",14
"FS_FIADB","TREE_GRM_BEGIN","ROUGHCULL","NUMBER",22,3,0,"Y",15
"FS_FIADB","TREE_GRM_BEGIN","CULLFORM","NUMBER",22,3,0,"Y",16
"FS_FIADB","TREE_GRM_BEGIN","CULLMSTOP","NUMBER",22,3,0,"Y",17
"FS_FIADB","TREE_GRM_BEGIN","DECAYCD","NUMBER",22,2,0,"Y",18
"FS_FIADB","TREE_GRM_BEGIN","TREECLCD","NUMBER",22,2,0,"Y",19
"FS_FIADB","TREE_GRM_BEGIN","HTDMP","NUMBER",22,3,1,"Y",20
"FS_FIADB","TREE_GRM_BEGIN","WDLDSTEM","NUMBER",22,3,0,"Y",21
"FS_FIADB","TREE_GRM_BEGIN","STDORGCD","NUMBER",22,2,0,"Y",22
"FS_FIADB","TREE_GRM_BEGIN","SITREE","NUMBER",22,3,0,"Y",23
"FS_FIADB","TREE_GRM_BEGIN","BALIVE","NUMBER",22,9,4,"Y",24
"FS_FIADB","TREE_GRM_BEGIN","VOLTSGRS","NUMBER",22,13,6,"Y",25
"FS_FIADB","TREE_GRM_BEGIN","VOLTSGRS_BARK","NUMBER",22,13,6,"Y",26
"FS_FIADB","TREE_GRM_BEGIN","VOLTSSND","NUMBER",22,13,6,"Y",27
"FS_FIADB","TREE_GRM_BEGIN","VOLTSSND_BARK","NUMBER",22,13,6,"Y",28
"FS_FIADB","TREE_GRM_BEGIN","VOLCFGRS_STUMP","NUMBER",22,13,6,"Y",29
"FS_FIADB","TREE_GRM_BEGIN","VOLCFGRS_STUMP_BARK","NUMBER",22,13,6,"Y",30
"FS_FIADB","TREE_GRM_BEGIN","VOLCFSND_STUMP","NUMBER",22,13,6,"Y",31
"FS_FIADB","TREE_GRM_BEGIN","VOLCFSND_STUMP_BARK","NUMBER",22,13,6,"Y",32
"FS_FIADB","TREE_GRM_BEGIN","VOLCFGRS","NUMBER",22,13,6,"Y",33
"FS_FIADB","TREE_GRM_BEGIN","VOLCFGRS_BARK","NUMBER",22,13,6,"Y",34
"FS_FIADB","TREE_GRM_BEGIN","VOLCFGRS_TOP","NUMBER",22,13,6,"Y",35
"FS_FIADB","TREE_GRM_BEGIN","VOLCFGRS_TOP_BARK","NUMBER",22,13,6,"Y",36
"FS_FIADB","TREE_GRM_BEGIN","VOLCFSND","NUMBER",22,13,6,"Y",37
"FS_FIADB","TREE_GRM_BEGIN","VOLCFSND_BARK","NUMBER",22,13,6,"Y",38
"FS_FIADB","TREE_GRM_BEGIN","VOLCFSND_TOP","NUMBER",22,13,6,"Y",39
"FS_FIADB","TREE_GRM_BEGIN","VOLCFSND_TOP_BARK","NUMBER",22,13,6,"Y",40
"FS_FIADB","TREE_GRM_BEGIN","VOLCFNET","NUMBER",22,13,6,"Y",41
"FS_FIADB","TREE_GRM_BEGIN","VOLCFNET_BARK","NUMBER",22,13,6,"Y",42
"FS_FIADB","TREE_GRM_BEGIN","VOLCSGRS","NUMBER",22,13,6,"Y",43
"FS_FIADB","TREE_GRM_BEGIN","VOLCSGRS_BARK","NUMBER",22,13,6,"Y",44
"FS_FIADB","TREE_GRM_BEGIN","VOLCSSND","NUMBER",22,13,6,"Y",45
"FS_FIADB","TREE_GRM_BEGIN","VOLCSSND_BARK","NUMBER",22,13,6,"Y",46
"FS_FIADB","TREE_GRM_BEGIN","VOLCSNET","NUMBER",22,13,6,"Y",47
"FS_FIADB","TREE_GRM_BEGIN","VOLCSNET_BARK","NUMBER",22,13,6,"Y",48
"FS_FIADB","TREE_GRM_BEGIN","VOLBFGRS","NUMBER",22,13,6,"Y",49
"FS_FIADB","TREE_GRM_BEGIN","VOLBFNET","NUMBER",22,13,6,"Y",50
"FS_FIADB","TREE_GRM_BEGIN","VOLBSGRS","NUMBER",22,13,6,"Y",51
"FS_FIADB","TREE_GRM_BEGIN","VOLBSNET","NUMBER",22,13,6,"Y",52
"FS_FIADB","TREE_GRM_BEGIN","DRYBIO_STEM","NUMBER",22,13,6,"Y",53
"FS_FIADB","TREE_GRM_BEGIN","DRYBIO_STEM_BARK","NUMBER",22,13,6,"Y",54
"FS_FIADB","TREE_GRM_BEGIN","DRYBIO_STUMP","NUMBER",22,13,6,"Y",55
"FS_FIADB","TREE_GRM_BEGIN","DRYBIO_STUMP_BARK","NUMBER",22,13,6,"Y",56
"FS_FIADB","TREE_GRM_BEGIN","DRYBIO_BOLE","NUMBER",22,13,6,"Y",57
"FS_FIADB","TREE_GRM_BEGIN","DRYBIO_BOLE_BARK","NUMBER",22,13,6,"Y",58
"FS_FIADB","TREE_GRM_BEGIN","DRYBIO_BRANCH","NUMBER",22,13,6,"Y",59
"FS_FIADB","TREE_GRM_BEGIN","DRYBIO_FOLIAGE","NUMBER",22,13,6,"Y",60
"FS_FIADB","TREE_GRM_BEGIN","DRYBIO_AG","NUMBER",22,13,6,"Y",61
"FS_FIADB","TREE_GRM_BEGIN","DRYBIO_BG","NUMBER",22,13,6,"Y",62
"FS_FIADB","TREE_GRM_BEGIN","CARBON_AG","NUMBER",22,13,6,"Y",63
"FS_FIADB","TREE_GRM_BEGIN","CARBON_BG","NUMBER",22,13,6,"Y",64
"FS_FIADB","TREE_GRM_BEGIN","DRYBIO_SAWLOG","NUMBER",22,13,6,"Y",65
"FS_FIADB","TREE_GRM_BEGIN","DRYBIO_SAWLOG_BARK","NUMBER",22,13,6,"Y",66
"FS_FIADB","TREE_GRM_BEGIN","CREATED_BY","VARCHAR2",30,NA,NA,"Y",67
"FS_FIADB","TREE_GRM_BEGIN","CREATED_DATE","DATE",7,NA,NA,"Y",68
"FS_FIADB","TREE_GRM_BEGIN","CREATED_IN_INSTANCE","VARCHAR2",6,NA,NA,"Y",69
"FS_FIADB","TREE_GRM_BEGIN","MODIFIED_BY","VARCHAR2",30,NA,NA,"Y",70
"FS_FIADB","TREE_GRM_BEGIN","MODIFIED_DATE","DATE",7,NA,NA,"Y",71
"FS_FIADB","TREE_GRM_BEGIN","MODIFIED_IN_INSTANCE","VARCHAR2",6,NA,NA,"Y",72
"FS_FIADB","TREE_GRM_COMPONENT","TRE_CN","VARCHAR2",34,NA,NA,"N",1
"FS_FIADB","TREE_GRM_COMPONENT","PREV_TRE_CN","VARCHAR2",34,NA,NA,"Y",2
"FS_FIADB","TREE_GRM_COMPONENT","PLT_CN","VARCHAR2",34,NA,NA,"N",3
"FS_FIADB","TREE_GRM_COMPONENT","STATECD","NUMBER",22,NA,NA,"N",4
"FS_FIADB","TREE_GRM_COMPONENT","DIA_BEGIN","NUMBER",22,5,2,"Y",5
"FS_FIADB","TREE_GRM_COMPONENT","DIA_MIDPT","NUMBER",22,5,2,"Y",6
"FS_FIADB","TREE_GRM_COMPONENT","DIA_END","NUMBER",22,5,2,"Y",7
"FS_FIADB","TREE_GRM_COMPONENT","ANN_DIA_GROWTH","NUMBER",22,5,2,"Y",8
"FS_FIADB","TREE_GRM_COMPONENT","ANN_HT_GROWTH","NUMBER",22,5,2,"Y",9
"FS_FIADB","TREE_GRM_COMPONENT","SUBPTYP_BEGIN","NUMBER",22,1,0,"Y",10
"FS_FIADB","TREE_GRM_COMPONENT","SUBPTYP_MIDPT","NUMBER",22,1,0,"Y",11
"FS_FIADB","TREE_GRM_COMPONENT","SUBPTYP_END","NUMBER",22,1,0,"Y",12
"FS_FIADB","TREE_GRM_COMPONENT","MICR_COMPONENT_AL_FOREST","VARCHAR2",15,NA,NA,"Y",13
"FS_FIADB","TREE_GRM_COMPONENT","MICR_SUBPTYP_GRM_AL_FOREST","NUMBER",22,1,0,"Y",14
"FS_FIADB","TREE_GRM_COMPONENT","MICR_TPAGROW_UNADJ_AL_FOREST","NUMBER",22,11,6,"Y",15
"FS_FIADB","TREE_GRM_COMPONENT","MICR_TPAREMV_UNADJ_AL_FOREST","NUMBER",22,11,6,"Y",16
"FS_FIADB","TREE_GRM_COMPONENT","MICR_TPAMORT_UNADJ_AL_FOREST","NUMBER",22,11,6,"Y",17
"FS_FIADB","TREE_GRM_COMPONENT","SUBP_COMPONENT_AL_FOREST","VARCHAR2",15,NA,NA,"Y",18
"FS_FIADB","TREE_GRM_COMPONENT","SUBP_SUBPTYP_GRM_AL_FOREST","NUMBER",22,1,0,"Y",19
"FS_FIADB","TREE_GRM_COMPONENT","SUBP_TPAGROW_UNADJ_AL_FOREST","NUMBER",22,11,6,"Y",20
"FS_FIADB","TREE_GRM_COMPONENT","SUBP_TPAREMV_UNADJ_AL_FOREST","NUMBER",22,11,6,"Y",21
"FS_FIADB","TREE_GRM_COMPONENT","SUBP_TPAMORT_UNADJ_AL_FOREST","NUMBER",22,11,6,"Y",22
"FS_FIADB","TREE_GRM_COMPONENT","SUBP_COMPONENT_GS_FOREST","VARCHAR2",15,NA,NA,"Y",23
"FS_FIADB","TREE_GRM_COMPONENT","SUBP_SUBPTYP_GRM_GS_FOREST","NUMBER",22,1,0,"Y",24
"FS_FIADB","TREE_GRM_COMPONENT","SUBP_TPAGROW_UNADJ_GS_FOREST","NUMBER",22,11,6,"Y",25
"FS_FIADB","TREE_GRM_COMPONENT","SUBP_TPAREMV_UNADJ_GS_FOREST","NUMBER",22,11,6,"Y",26
"FS_FIADB","TREE_GRM_COMPONENT","SUBP_TPAMORT_UNADJ_GS_FOREST","NUMBER",22,11,6,"Y",27
"FS_FIADB","TREE_GRM_COMPONENT","SUBP_COMPONENT_SL_FOREST","VARCHAR2",15,NA,NA,"Y",28
"FS_FIADB","TREE_GRM_COMPONENT","SUBP_SUBPTYP_GRM_SL_FOREST","NUMBER",22,1,0,"Y",29
"FS_FIADB","TREE_GRM_COMPONENT","SUBP_TPAGROW_UNADJ_SL_FOREST","NUMBER",22,11,6,"Y",30
"FS_FIADB","TREE_GRM_COMPONENT","SUBP_TPAREMV_UNADJ_SL_FOREST","NUMBER",22,11,6,"Y",31
"FS_FIADB","TREE_GRM_COMPONENT","SUBP_TPAMORT_UNADJ_SL_FOREST","NUMBER",22,11,6,"Y",32
"FS_FIADB","TREE_GRM_COMPONENT","MICR_COMPONENT_AL_TIMBER","VARCHAR2",15,NA,NA,"Y",33
"FS_FIADB","TREE_GRM_COMPONENT","MICR_SUBPTYP_GRM_AL_TIMBER","NUMBER",22,1,0,"Y",34
"FS_FIADB","TREE_GRM_COMPONENT","MICR_TPAGROW_UNADJ_AL_TIMBER","NUMBER",22,11,6,"Y",35
"FS_FIADB","TREE_GRM_COMPONENT","MICR_TPAREMV_UNADJ_AL_TIMBER","NUMBER",22,11,6,"Y",36
"FS_FIADB","TREE_GRM_COMPONENT","MICR_TPAMORT_UNADJ_AL_TIMBER","NUMBER",22,11,6,"Y",37
"FS_FIADB","TREE_GRM_COMPONENT","SUBP_COMPONENT_AL_TIMBER","VARCHAR2",15,NA,NA,"Y",38
"FS_FIADB","TREE_GRM_COMPONENT","SUBP_SUBPTYP_GRM_AL_TIMBER","NUMBER",22,1,0,"Y",39
"FS_FIADB","TREE_GRM_COMPONENT","SUBP_TPAGROW_UNADJ_AL_TIMBER","NUMBER",22,11,6,"Y",40
"FS_FIADB","TREE_GRM_COMPONENT","SUBP_TPAREMV_UNADJ_AL_TIMBER","NUMBER",22,11,6,"Y",41
